"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","he-lazy-image src 2","listingCard__owner-firm"
"https://www.hepsiemlak.com/konya-meram-meliksah-kiralik/daire/88447-20","1 / 23","37.500","20/08/2026","Konya Meram Yeniyolda  Kiralık 3+1 Lüks Daire","Kiralık Daire","3 + 1","185 m²","15 Yaşında","3. Kat","Konya / Meram / Melikşah Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/88447-120","1 / 13","28.000","13/08/2026","Kiralık 3+1 Daire Otogar Karşısında","Kiralık Daire","3 + 1","165 m²","15 Yaşında","1. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-aksemsettin-kiralik/daire/170981-4","1 / 14","35.000","19/08/2026","Akşemsettin Mah. 3+1 Kiralık Daire","Kiralık Daire","3 + 1","210 m²","10 Yaşında","2. Kat","Konya / Selçuklu / Akşemsettin Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-meram-uluirmak-kiralik/daire/135159-132","1 / 38","31.500","20/08/2026","Meram Uluırmak Evleri 3+1 Kiralık Sıfır Daire","Kiralık Daire","3 + 1","166 m²","Sıfır Bina","8. Kat","Konya / Meram / Uluırmak Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/2/3/1/1/7/4/851f66a4-57c3-40ff-bdcc-bc9a0e322232.jpg","",""
"https://www.hepsiemlak.com/konya-meram-hatip-kiralik/daire/49677-2254","1 / 32","17.500","20/08/2026","Beybes Toki'de Ozan'dan Kiralık Ankstreli 3+1 Daire","Kiralık Daire","3 + 0","130 m²","3 Yaşında","Yüksek Giriş","Konya / Meram / Hatıp Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/2168-2357","1 / 9","12.000","20/08/2026","Bosna Hersek'te Bayanlara Uygun Eşyalı Daire","Kiralık Daire","Stüdyo","25 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Uğur Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/2168-2358","1 / 11","20.000","20/08/2026","Stüdyo İstanbul Sitesinde 1+1 Eşyalı Kiralık Stüdyo Daire","Kiralık Daire","1 + 1","65 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Uğur Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/2168-2353","1 / 23","17.500","20/08/2026","Uğur Emlak'tan Bosna Merkezinde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","110 m²","16 Yaşında","3. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Uğur Emlak"
"https://www.hepsiemlak.com/konya-meram-kozagac-kiralik/daire/81846-2312","1 / 27","22.000","20/08/2026","Kozagaç Antalya Yolu Askeriye Karşısı 3+1bakımlı Kiralık Daire","Kiralık Daire","3 + 1","180 m²","16 Yaşında","5. Kat","Konya / Meram / Kozağaç Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/80401-10","1 / 28","26.000","20/08/2026","Beyaz Zambak Sitesinde Kiralık 3+1 Arakat Daire","Kiralık Daire","3 + 1","140 m²","21 Yaşında","2. Kat","Konya / Selçuklu / Sancak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/57222-355","1 / 34","21.000","20/08/2026","Ardıçlı Toki Konutları 2. Etap 2+1 Ara Kat Kiralık Daire","Kiralık Daire","2 + 1","90 m²","4 Yaşında","4. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/130097-11","1 / 27","30.000","20/08/2026","Kiralik 4+1 Daıre Arakat Mehmet Akif Mah Polis Karakola Yakın","Kiralık Daire","4 + 1","190 m²","6 Yaşında","2. Kat","Konya / Selçuklu / Mehmet Akif Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/80401-9","1 / 12","20.000","20/08/2026","Sancak Mahallesi Koca Konutlarda Kiralık Daire","Kiralık Daire","3 + 1","120 m²","26 Yaşında","3. Kat","Konya / Selçuklu / Sancak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/150590-1159","1 / 34","32.000","20/08/2026","Sefergyo Yazır'da 3+1 Kiralık Daire - Cemil Meriç Karşısı !!","Kiralık Daire","3 + 1","160 m²","6 Yaşında","4. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-seker-kiralik/daire/160247-22","1 / 28","37.000","20/08/2026","Parla G.Menkul Şefikcanda 4+1 Sıfır Kiralık Daire","Kiralık Daire","4 + 1","200 m²","Sıfır Bina","6. Kat","Konya / Selçuklu / Şeker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/142267-72","1 / 27","35.000","20/08/2026","4+1 Kiralık Daire","Kiralık Daire","4 + 1","200 m²","25 Yaşında","4. Kat","Konya / Meram / Havzan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/64166-987","1 / 39","32.000","20/08/2026","Karatay Üniversitesi Ve Adliye Yakını Adalet Konutlarında 3+1 Arakat Kiralık Daire","Kiralık Daire","3 + 1","185 m²","10 Yaşında","5. Kat","Konya / Karatay / Akabe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cadde Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/86980-1121","1 / 49","28.000","20/08/2026","///düğüncülerin Dikkatine/// Cad. Üzeri Ultra Lüks Arakat Yeni Bina  2+1 Kiralık","Kiralık Daire","2 + 1","132 m²","4 Yaşında","2. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-ferhuniye-kiralik/daire/92929-498","1 / 40","20.000","20/08/2026","Kiralık;Nalçacı Caddesi, Fuar Alanı (kültürpark) Yakını,4+1 Ara Daire","Kiralık Daire","4 + 1","160 m²","45 Yaşında","6. Kat","Konya / Selçuklu / Ferhuniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/141727-162","1 / 13","26.000","20/08/2026","Kg Konya Gayrimenkul'den Beyhekim Mh. 2+1 Kiralık Daire","Kiralık Daire","2 + 1","115 m²","Sıfır Bina","4. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-isiklar-kiralik/daire/97796-824","1 / 28","23.500","20/08/2026","Işıklar Mah. Kiralık 3+1 Bakımlı Arakat Daire","Kiralık Daire","3 + 1","165 m²","21 Yaşında","3. Kat","Konya / Selçuklu / Işıklar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/123893-706","1 / 27","22.000","20/08/2026","Özdede'den Kiralık Konevi Mh'de Büyük 2+1 Daire","Kiralık Daire","2 + 1","130 m²","26 Yaşında","Zemin","Konya / Meram / Konevi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özdede Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/158321-113","1 / 10","23.000","20/08/2026","Kosova Mh Pirireis Konutları 2+1 Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","100 m²","11 Yaşında","3. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/2168-2349","1 / 23","22.000","20/08/2026","Grand Otel Karşısında 1+1 Kiralık Eşyalı Daire","Kiralık Daire","1 + 1","75 m²","16 Yaşında","5. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Uğur Emlak"
"https://www.hepsiemlak.com/konya-meram-kozagac-kiralik/daire/81846-1633","1 / 27","22.000","20/08/2026","Meram Kozagaç Antalya Yolu Askeriye Karşısı Geniş 3+1bakımlı  Kiralık Daire","Kiralık Daire","3 + 1","180 m²","20 Yaşında","En Üst Kat","Konya / Meram / Kozağaç Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/85077-256","1 / 15","20.000","20/08/2026","Farabi Hastanesi Yakını Kiralık 3+1 Daire","Kiralık Daire","3 + 1","155 m²","20 Yaşında","Yüksek Giriş","Konya / Selçuklu / Kosova Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/123893-703","1 / 24","32.000","20/08/2026","Özdede'den Kiralık Havzan Mh'de Ara Kat Bakımlı 4+1 Daire","Kiralık Daire","4 + 1","200 m²","25 Yaşında","2. Kat","Konya / Meram / Havzan Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/8/3/2/1/a237c942-b4f5-4a07-b601-21041e505977.jpg","","Özdede Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/57222-353","1 / 17","29.000","20/08/2026","Yazır Mah.Loft Premıum 2,5+1 Ayrı Mutfaklı Eşyasız Daire","Kiralık Daire","2 + 1","110 m²","4 Yaşında","4. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-karatay-sariyakup-kiralik/daire/97796-825","1 / 17","27.000","20/08/2026","Sarıyakup Mah. Kiralık Bakımlı 3+1 Daire","Kiralık Daire","3 + 1","170 m²","11 Yaşında","1. Kat","Konya / Karatay / Sarıyakup Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-husamettin-celebi-kiralik/daire/89673-1907","1 / 35","23.000","20/08/2026","Gökdeniz'den Cadde Cephe Konumu Güzel 3+1 Kiralık Ara Kat Daire.","Kiralık Daire","3 + 1","132 m²","26 Yaşında","1. Kat","Konya / Selçuklu / Hüsamettin Çelebi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gökdeniz Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/2168-2302","1 / 10","14.000","20/08/2026","1+0 Full Eşyalı Kiralık Stüdyoda Daireler Uğur Emlak Garanti Ve Güvencesiyle","Kiralık Daire","Stüdyo","30 m²","13 Yaşında","Ara Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Uğur Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/97267-211","1 / 13","25.500","20/08/2026","Selahaddin Eyyübi Mhlesinde 3 Cepheli 2+1 Daire","Kiralık Daire","2 + 1","100 m²","1 Yaşında","3. Kat","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/57222-354","1 / 14","16.500","20/08/2026","Yazel Sitesi Tramvay Yolu Üzerin'de 1+1 Kiralık Eşyasız Daire","Kiralık Daire","1 + 1","75 m²","6 Yaşında","3. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/85930-280","1 / 23","45.000","20/08/2026","Karakuzu Emlakdan Şelale Park Sitelerinde Kiralık 4+1 Lüks Daire","Kiralık Daire","4 + 1","220 m²","11 Yaşında","8. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-askan-kiralik/daire/81846-2390","1 / 28","23.750","20/08/2026","Aşkan Mah Neü,Ssk Has Yakını 3+1 Ara Kat Güzel Lokasyon Da Kiralık Daire","Kiralık Daire","3 + 1","160 m²","26 Yaşında","3. Kat","Konya / Meram / Aşkan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-askan-kiralik/daire/64166-975","1 / 15","25.000","20/08/2026","Meram Yaka Fatih Caddesi Üzeri 2+1 Kombili Kiralık Daire","Kiralık Daire","2 + 1","135 m²","30 Yaşında","Yüksek Giriş","Konya / Meram / Aşkan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cadde Emlak"
"https://www.hepsiemlak.com/konya-meram-sahibiata-kiralik/daire/123893-690","1 / 24","22.500","20/08/2026","Özdede'den Kiralık Zafer De 2+1 Ara Kat Yeni Boyalı Daire","Kiralık Daire","2 + 1","145 m²","26 Yaşında","3. Kat","Konya / Meram / Sahibiata Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özdede Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/89011-151","1 / 26","28.000","19/08/2026","Seçuklu Beşyüzevler Semt Pazarı Karşısında Kiralık 3+1daire","Kiralık Daire","3 + 1","150 m²","5 Yaşında","1. Kat","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Halıcı Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/90958-239","1 / 32","30.000","18/08/2026","Emlak81den Konya Selçuklu Beyhekim Tramvay Durağında 2+1 Eşyalı Daire","Kiralık Daire","2 + 1","90 m²","13 Yaşında","3. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/132742-147","1 / 25","40.000","19/08/2026","Yazır'da Site İçerisinde Geniş 3+1 Kiralık Daire","Kiralık Daire","3 + 1","150 m²","6 Yaşında","4. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/170063-48","1 / 40","20.000","19/08/2026","Yıltaş Gayrimenkul Den Ardıçlı Toki De 2+1 Konya Manzaralı","Kiralık Daire","2 + 1","100 m²","1 Yaşında","4. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-araplar-kiralik/daire/168472-12","1 / 21","30.000","19/08/2026","Zerog Gayrimenkulden İl Jandarma Kmt. Yakını Kiralık Daire","Kiralık Daire","3 + 1","160 m²","15 Yaşında","6. Kat","Konya / Karatay / Araplar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-osman-gazi-kiralik/mustakil-ev/0-47153521","1 / 21","31.000","19/08/2026","Kiralık Daire Müstakil Evin 2nci Katı","Kiralık Müstakil Ev","4 + 1","220 m²","40 Yaşında","","Konya / Meram / Osman Gazi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/111386-75","1 / 35","50.000","18/08/2026","Sahi'den Meram Alavardı Beğen Bahar Evlerinde Kiralık 4+1 Daire","Kiralık Daire","4 + 1","181 m²","11 Yaşında","9. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/164966-103","1 / 17","25.000","18/08/2026","Tema Dan Mag'ınn 134 De 2+1 Kiralık Daire","Kiralık Daire","2 + 1","85 m²","6 Yaşında","2. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-godene-kiralik/daire/145022-233","1 / 22","17.000","17/08/2026","Beymira 'dan Meram Gödene Toki 3+1 Ara Kat Boyalı Temiz Daire","Kiralık Daire","3 + 1","120 m²","15 Yaşında","3. Kat","Konya / Meram / Gödene Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-istiklal-kiralik/daire/0-47129931","1 / 15","24.000","17/08/2026","Konya Şehir Hastanesi, Kto, Adliyeye Yürüme Mesafesinde Kiralık Ev 2+1 Kombili Arakat G_batı","Kiralık Daire","2 + 1","100 m²","20 Yaşında","Ara Kat","Konya / Karatay / İstiklal Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/125683-1640","1 / 39","26.000","17/08/2026","Yüksel Şahin Den Yazırda Tramvaya Yakın Ara Kat 2+1 Luks Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","110 m²","10 Yaşında","2. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yüksel Şahin Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/165071-208","1 / 23","18.000","15/08/2026","Konya Selçuklu Hill Residence Kiralık Daire 4.Kat","Kiralık Daire","1 + 1","72 m²","11 Yaşında","4. Kat","Konya / Selçuklu / Sancak Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/0-47125828","1 / 22","33.000","20/08/2026","Meram Da Memur Bayana Eşyalı Daire","Kiralık Daire","2 + 1","110 m²","30 Yaşında","En Üst Kat","Konya / Meram / Havzan Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-feritpasa-kiralik/daire/96769-770","1 / 38","32.000","18/08/2026","Kiralık Daire Feritpaşa Kerkük Cad 5+2 : 290m2 Kule Site'ye 2 Dk Mesafede","Kiralık Daire","5 + 2","290 m²","25 Yaşında","En Üst Kat","Konya / Selçuklu / Feritpaşa Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/7/6/9/0/e0b3fee6-76ec-44a9-9ebe-e3d7b71eab8d.jpg","","Enfal Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-malazgirt-kiralik/daire/149786-51","1 / 25","19.500","20/08/2026","Malazgirt Mahallesi Kiralık 3+ 1 Daire","Kiralık Daire","3 + 1","120 m²","20 Yaşında","3. Kat","Konya / Selçuklu / Malazgirt Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/143843-199","1 / 21","21.000","19/08/2026","İsa Kaplan'dan Beyhekim Mah'de Kiralık 2+0 Geniş Yeni Temiz Dair","Kiralık Daire","2 + 0","95 m²","5 Yaşında","Giriş Katı","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/125652-2149","1 / 48","35.000","18/08/2026","S. Eyyüni Mahallesi'nde Metekonakları Yakını 3+1 Kirtalık Lüks Daire","Kiralık Daire","3 + 0","155 m²","1 Yaşında","Yüksek Giriş","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İşyapar Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/57750-107","1 / 19","16.000","14/08/2026","Bosna Hersek Mahallesi Mesaj Caddesi Yanı Kiralık 2+1 Daire","Kiralık Daire","2 + 1","120 m²","16 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/153356-394","1 / 29","31.000","15/08/2026","Yazır Mahallesi İstanbul Yoluna Cephe 2+1 Sıfır Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","110 m²","10 Yaşında","Ara Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bayram Sami Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-seker-kiralik/daire/147287-27","1 / 32","45.000","15/08/2026","Şefikcan Yakını Şeker Mah Kiralık 4+1 Daire","Kiralık Daire","4 + 1","190 m²","5 Yaşında","10. Kat","Konya / Selçuklu / Şeker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/135595-682","1 / 14","28.000","15/08/2026","Cengizler’den Akabede Adliyeye Yakın Kiralık Daire","Kiralık Daire","3 + 1","165 m²","10 Yaşında","Ara Kat","Konya / Karatay / Akabe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cengizler Gayrimenkul"
"https://www.hepsiemlak.com/konya-karatay-istiklal-kiralik/daire/65192-726","1 / 13","18.500","19/08/2026","Şehir Hastanesi Yakını Eşyalı Kiralık 1+0 Stüdyo Daire (0 Yaş)","Kiralık Daire","Stüdyo","40 m²","Sıfır Bina","Zemin","Konya / Karatay / İstiklal Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Şefikcan Emlak İnşaat"
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/170796-9","1 / 13","20.000","17/08/2026","Konya Piri Reis Konutlarında Kiralık 1+1 Eşyalı Daire","Kiralık Daire","1 + 1","85 m²","6 Yaşında","1. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
